香港,#genre#
亳州农村频道,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
灵璧县电视台,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
固镇县电视台,http://www.guzhenm.com:7001/hls/hd-live.m3u8
歙县电视台,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
肥西县电视台,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
利辛新闻电视台,https://live.fst1994.net/hls/lixinxw/index.m3u8
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
利辛影视电视台,https://live.fst1994.net/hls/lixinys/index.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视,http://wyflv.ahwanyun.cn/live/d18ff95cb1fb4bbcb56215e189fc12be.m3u8
安徽经济生活,http://wyflv.ahwanyun.cn/live/eac499adad7b49ff9cfa79ba84693959.m3u8
安徽综艺体育,http://wyflv.ahwanyun.cn/live/c41f112b83f644ddb082669501c8ecd3.m3u8
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
池州文教,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
池州新闻,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8?zanhd
滁州新闻,http://live.cztv.cc:85/live/xwpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd
滁州综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
濉溪综合,http://112.30.194.221:20080/live/7f6926bc79174b03a212fe2aad0b62b6/hls.m3u8
濉溪经济,http://112.30.194.221:20080/live/b4bd9bfcda3b467d8f358db687750226/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
淮南新闻,http://112.30.194.221:20080/live/cb8cb76bfc154f579df8c9d2443127af/hls.m3u8
淮南公共,http://112.30.194.221:20080/live/6e43da3335a640b3a73c948fccf935c5/hls.m3u8
肥西新闻,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
岳西新闻,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8
当涂新闻,http://112.30.194.221:20080/live/4f38ef59c79e4d4bac1a995681102573/hls.m3u8
霍邱新闻,http://112.30.194.221:20080/live/186d03e65fd64d33b033c31da5a4a5a0/hls.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd
霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd


河南,#genre#
河南卫视,http://1.196.249.219:808/hls/31/index.m3u8
河南都市频道,http://1.196.249.219:808/hls/32/index.m3u8
河南民生频道,http://1.196.249.219:808/hls/33/index.m3u8
河南法制频道,http://1.196.249.219:808/hls/34/index.m3u8
河南电视剧频道,http://1.196.249.219:808/hls/35/index.m3u8
河南公共频道,http://1.196.249.219:808/hls/38/index.m3u8
河南新农村频道,http://1.196.249.219:808/hls/39/index.m3u8
河南国际频道,http://1.196.249.219:808/hls/40/index.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8?$河南郑州双线
内黄综合,http://live.dxhmt.cn:9081/tv/10527-1.m3u8?$河南郑州双线
华龙有线,http://live.dxhmt.cn:9081/tv/10902-1.m3u8?$河南郑州双线
卢氏综合,http://live.dxhmt.cn:9081/tv/11224-1.m3u8?$河南郑州双线
卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8?$河南郑州双线
原阳电视,http://live.dxhmt.cn:9081/tv/10725-1.m3u8?$河南郑州双线
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8?$河南郑州双线
宝丰综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8?$河南郑州双线
郏县综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8?$河南郑州双线
登封综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8?$河南郑州双线
延津电视,http://live.dxhmt.cn:9081/tv/10726-1.m3u8?$河南郑州双线
封丘新闻,http://live.dxhmt.cn:9081/tv/10727-1.m3u8?$河南郑州双线
慰氏电视,http://live.dxhmt.cn:9081/tv/10223-1.m3u8?$河南郑州双线
扶沟综合,http://live.dxhmt.cn:9081/tv/11621-1.m3u8?$河南郑州双线
新䕓电视,http://live.dxhmt.cn:9081/tv/11729-1.m3u8?$河南郑州双线
新乡综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8?$河南郑州双线
新安新闻,http://live.dxhmt.cn:9081/tv/10323-1.m3u8?$河南郑州双线
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8?$河南郑州双线
汝阳综合,http://live.dxhmt.cn:9081/tv/10326-1.m3u8?$河南郑州双线
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8?$河南郑州双线
汤阴电视,http://live.dxhmt.cn:9081/tv/10523-1.m3u8?$河南郑州双线
沁阳综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8?$河南郑州双线
洛宁电视,http://live.dxhmt.cn:9081/tv/10328-1.m3u8?$河南郑州双线
浚县电视,http://live.dxhmt.cn:9081/tv/10621-1.m3u8?$河南郑州双线
淇县电视,http://live.dxhmt.cn:9081/tv/10622-1.m3u8?$河南郑州双线
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8?$河南郑州双线
滑县电视,http://live.dxhmt.cn:9081/tv/10526-1.m3u8?$河南郑州双线
祥符电视,http://live.dxhmt.cn:9081/tv/10212-1.m3u8?$河南郑州双线
筑义综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8?$河南郑州双线
舞钢电视,http://live.dxhmt.cn:9081/tv/10481-1.m3u8?$河南郑州双线
获嘉综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8?$河南郑州双线
辉县综合,http://live.dxhmt.cn:9081/tv/10782-1.m3u8?$河南郑州双线
通许综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8?$河南郑州双线
长坦综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8?$河南郑州双线
孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8?$河南郑州双线
开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
息县综合,http://120.194.173.75:6060/0.ts
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
新乡,http://live.dxhmt.cn:9081/tv/10721-1.m3u8

福建,#genre#

福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
东南卫视,http://8.138.7.223/tv/fjtv.php?id=5$官方源
海峡卫视,http://8.138.7.223/tv/fjtv.php?id=3$官方源
福建综合,http://8.138.7.223/tv/fjtv.php?id=4$官方源
福建公共,http://8.138.7.223/tv/fjtv.php?id=6$官方源
福建新闻,http://8.138.7.223/tv/fjtv.php?id=13$官方源
福建电视剧,http://8.138.7.223/tv/fjtv.php?id=7$官方源
福建旅游,http://8.138.7.223/tv/fjtv.php?id=8$官方源
福建经济,http://8.138.7.223/tv/fjtv.php?id=9$官方源
福建文体,http://8.138.7.223/tv/fjtv.php?id=10$官方源
福建少儿,http://8.138.7.223/tv/fjtv.php?id=2$官方源
厦门卫视,http://106.53.99.30/dl/xmtv.php?id=xmws$厦门电视台
厦门一套,http://106.53.99.30/dl/xmtv.php?id=xm1$厦门电视台
厦门二套,http://106.53.99.30/dl/xmtv.php?id=xm2$厦门电视台
厦门移动,http://106.53.99.30/dl/xmtv.php?id=xmyd$厦门电视台
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8$官方源
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$官方源
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$官方源
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8$官方源
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8$官方源
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8$官方源
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8$官方源
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$福建电信
福建乡村,http://110.80.17.38:9901/tsfile/live/0130_1.m3u8$福建电信
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8$福建电信
福建旅游,http://110.80.17.38:9901/tsfile/live/0138_1.m3u8$福建电信
莆田1套,http://106.53.99.30/dl/ptbtv.php?id=4
莆田2套,http://106.53.99.30/dl/ptbtv.php?id=5
莆田仙游,http://106.53.99.30/dl/ptbtv.php?id=6
三明综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
宁化综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
建宁综合,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
漳州综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
新罗电视,http://stream.lyxltv.com/xltv/sd/live.m3u8

河北,#genre#

河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af
河北经济,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=878ace626abc063571a3ddff9ec396a3
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38
河北影院,http://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=2510710360&k=2d3ada9117a7f1c3f7c11b67671bbe3c
河北少儿,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=6c7672b94bb3940303bd8f5b81d4bdb6
涞水新闻,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
承德公共,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
平泉影院,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
昌黎综合,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
定州生活,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州新闻,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
丰宁综合,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
望都综合,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
昌黎综合,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
迁安新闻,https://jwplay.hebyun.com.cn/live/jiuyunqianan/1500k/tzwj_video.m3u8
迁西综合,https://jwliveqxzb.hebyun.com.cn/qxzhpd/qxzhpd.m3u8
迁西农业,https://jwliveqxzb.hebyun.com.cn/qxny/qxny.m3u8
霸州文化,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
永清综合,http://60.10.203.69:8000/0.m3u8
永清影院,http://60.10.203.69:8000/4.m3u8
清河新闻,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
清河经济,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
青县新闻,https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8

云南,#genre#
南宁综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
隆安综合,https://hls.nntv.cn/nnlive/LATV_24.m3u8
云南卫视,http://ynxsj.7766.org:9901/tsfile/live/0119_1.m3u8
云南都市,http://ynxsj.7766.org:9901/tsfile/live/1000_1.m3u8
云南生活,http://ynxsj.7766.org:9901/tsfile/live/1001_1.m3u8
云南娱乐,,http://ynxsj.7766.org:9901/tsfile/live/1002_1.m3u8
云南影视,http://ynxsj.7766.org:9901/tsfile/live/1003_1.m3u8
云南康旅,http://ynxsj.7766.org:9901/tsfile/live/1004_1.m3u8
云南少儿,http://ynxsj.7766.org:9901/tsfile/live/1006_1.m3u8
昆明影视,http://ynxsj.7766.org:9901/tsfile/live/1016_1.m3u8
昆明新闻,http://ynxsj.7766.org:9901/tsfile/live/1019_1.m3u8
昆明科教,http://ynxsj.7766.org:9901/tsfile/live/1010_1.m3u8
昆明教育,http://ynxsj.7766.org:9901/tsfile/live/1012_1.m3u8
QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
云南|QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
云南|保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-
云南|峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
云南|福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
云南|广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
云南|江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
云南|金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
云南|梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
云南|陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
云南|麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
云南|麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南|马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
云南|芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
云南|蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
云南|怒江新闻,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
云南|普洱公共,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
云南|普洱科教,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
云南|普洱新闻,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
云南|丘北新闻,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
云南|瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
云南|施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
云南|文山电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南|文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
云南|文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南|文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南|西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南|西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南|新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
云南|砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
云南|砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南|镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8

贵州,#genre#
贵州2,http://dsm.52mm.top:28888/rtp/238.255.2.2:5999?$贵阳电信组播
贵州3,http://dsm.52mm.top:28888/rtp/238.255.2.3:5999?$贵阳电信组播
贵州4,http://dsm.52mm.top:28888/rtp/238.255.2.4:5999?$贵阳电信组播
贵州5,http://dsm.52mm.top:28888/rtp/238.255.2.5:5999?$贵阳电信组播
贵州6,http://dsm.52mm.top:28888/rtp/238.255.2.6:5999?$贵阳电信组播
贵州7,http://dsm.52mm.top:28888/rtp/238.255.2.9:5999?$贵阳电信组播
贵州移动,http://dsm.52mm.top:28888/rtp/238.255.2.117:5999?$贵阳电信组播
贵阳1,http://dsm.52mm.top:28888/rtp/238.255.2.19:5999?$贵阳电信组播
贵阳2,http://dsm.52mm.top:28888/rtp/238.255.2.20:5999?$贵阳电信组播
贵阳3,http://dsm.52mm.top:28888/rtp/238.255.2.22:5999?$贵阳电信组播
铜仁1,http://dsm.52mm.top:28888/rtp/238.255.2.31:5999?$贵阳电信组播
铜仁2,http://dsm.52mm.top:28888/rtp/238.255.2.87:5999?$贵阳电信组播
毕节1,http://dsm.52mm.top:28888/rtp/238.255.2.131:5999?$贵阳电信组播
毕节2,http://dsm.52mm.top:28888/rtp/238.255.2.132:5999?$贵阳电信组播
六盘水1,http://dsm.52mm.top:28888/rtp/238.255.2.115:5999?$贵阳电信组播
六盘水2,http://dsm.52mm.top:28888/rtp/238.255.2.116:5999?$贵阳电信组播
黔南1,http://dsm.52mm.top:28888/rtp/238.255.2.150:5999?$贵阳电信组播
黔南2,http://dsm.52mm.top:28888/rtp/238.255.2.151:5999?$贵阳电信组播
黔东南综合,http://dsm.52mm.top:28888/rtp/238.255.2.179:5999?$贵阳电信组播
黔西南公共,http://dsm.52mm.top:28888/rtp/238.255.2.127:5999?$贵阳电信组播
黔西南综合,http://dsm.52mm.top:28888/rtp/238.255.2.126:5999?$贵阳电信组播
瓮安电视,http://dsm.52mm.top:28888/rtp/238.255.2.201:5999?$贵阳电信组播
遵义都市,http://dsm.52mm.top:28888/rtp/238.255.2.154:5999?$贵阳电信组播
遵义公共,http://dsm.52mm.top:28888/rtp/238.255.2.152:5999?$贵阳电信组播
遵义综合,http://dsm.52mm.top:28888/rtp/238.255.2.153:5999?$贵阳电信组播
安顺新闻,http://dsm.52mm.top:28888/rtp/238.255.2.157:5999?$贵阳电信组播
安顺公共,http://dsm.52mm.top:28888/rtp/238.255.2.158:5999?$贵阳电信组播
凯里电视,http://dsm.52mm.top:28888/rtp/238.255.2.180:5999?$贵阳电信组播
雷山综合,http://dsm.52mm.top:28888/rtp/238.255.2.128:5999?$贵阳电信组播

甘肃,#genre#
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
甘肃新闻,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃公共,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃影院,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8
兰州文旅,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000330/index.m3u8??$甘肃移动V6
兰州新闻,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000328/index.m3u8??$甘肃移动V6

青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8 
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8 
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8 
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
海东综合,https://pili-live-hls-ashh.tianma3600.com/ashh/NEWTV.m3u8
格尔木新闻,http://pili-live-hls-gemwkl.tianma3600.com/gemwkl/xwzh.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
都兰综合,https://livecdn.dmqhyadmin.com/hls/xjdulan.m3u8
同德综合,https://lived.dmqhyadmin.com/tdtv/playlist.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
